jvm;options;iteration;exitcode;duration;DRAM;CPU
16.0.0.j9-adpt;deafult;4;0;17149882;220849564;791069753
16.0.0.hs-adpt;deafult;4;0;18961485;246381714;873350364
11.0.11.j9-adpt;deafult;4;0;17351807;224438286;809207401
11.0.11.hs-adpt;deafult;4;0;19170520;247780425;891710059
11.0.10.j9-adpt;deafult;4;0;17292219;223461610;821753207
11.0.10.hs-adpt;deafult;4;0;20571986;267073740;959472580
8.0.292.j9-adpt;deafult;4;0;17217751;222178857;789267327
8.0.292.hs-adpt;deafult;4;0;23651908;308750267;1117797004
8.0.282.j9-adpt;deafult;4;0;17127292;221515878;792111802
8.0.282.hs-adpt;deafult;4;0;23963183;313171538;1127624860
11.0.9.4-albba;deafult;4;0;20558347;265704375;940423435
8.5.5-albba;deafult;4;0;23822655;310780638;1118175117
16.0.1.9.1-amzn;deafult;4;0;19092143;246496693;878614144
16.0.0.36.1-amzn;deafult;4;0;19085254;247949368;882648314
15.0.2.7.1-amzn;deafult;4;0;20494726;265000391;952298771
11.0.11.9.1-amzn;deafult;4;0;18489949;238479647;844250219
11.0.10.9.1-amzn;deafult;4;0;20512498;266234856;953460572
8.292.10.1-amzn;deafult;4;0;23632423;307662819;1118659183
8.282.08.1-amzn;deafult;4;0;23660627;310396731;1119114872
16.0.0-zulu;deafult;4;0;19106391;246718681;884555536
16.0.0.fx-zulu;deafult;4;0;19163538;249013528;889017865
15.0.2.fx-zulu;deafult;4;0;20612926;265811107;950754402
11.0.11-zulu;deafult;4;0;19199843;248778719;899266436
11.0.10-zulu;deafult;4;0;20498360;268512843;950481698
11.0.10.fx-zulu;deafult;4;0;19678936;253498846;902436959
8.0.292-zulu;deafult;4;0;23663830;309766982;1102121507
8.0.282-zulu;deafult;4;0;23840866;308789419;1121454465
8.0.282.fx-zulu;deafult;4;0;23711025;308175369;1097498900
7.0.302-zulu;deafult;4;0;23882284;309620851;1113503070
7.0.292-zulu;deafult;4;0;23641527;308900820;1097225768
6.0.119-zulu;deafult;4;0;19586417;253699598;917269076
16.0.1.fx-librca;deafult;4;0;19138896;246946575;880381413
16.0.1-librca;deafult;4;0;19108326;245371976;871104276
16.0.0.fx-librca;deafult;4;0;19112271;247971216;880144964
16.0.0-librca;deafult;4;0;19151980;247089033;877385144
11.0.11.fx-librca;deafult;4;0;18626564;239818718;860257318
11.0.11-librca;deafult;4;0;19171169;250311106;886770618
11.0.10.fx-librca;deafult;4;0;19816809;256225352;906980710
11.0.10-librca;deafult;4;0;19897895;257300055;918026581
8.0.292.fx-librca;deafult;4;0;23799657;309658398;1117656319
8.0.292-librca;deafult;4;0;23707009;307964505;1108212922
8.0.282.fx-librca;deafult;4;0;23719965;309274109;1114287858
8.0.282-librca;deafult;4;0;23756085;307929116;1088910787
21.1.0.r16-grl;deafult;4;0;24596000;322484189;1142776982
21.1.0.r11-grl;deafult;4;0;24798295;324789716;1171047540
21.1.0.r8-grl;deafult;4;0;24720608;322788767;1164798593
21.0.0.2.r11-grl;deafult;4;0;24905934;323508463;1151871196
21.0.0.2.r8-grl;deafult;4;0;24749095;321517550;1164016674
20.3.2.r11-grl;deafult;4;0;24887695;323463818;1151705243
20.3.2.r8-grl;deafult;4;0;24857155;323966545;1168365051
20.3.1.2.r11-grl;deafult;4;0;24919078;323926796;1168861999
20.3.1.2.r8-grl;deafult;4;0;24794157;321534900;1170997918
19.3.6.r11-grl;deafult;4;0;24907421;324982266;1157694729
19.3.6.r8-grl;deafult;4;0;24871926;325233033;1166395147
19.3.5.r11-grl;deafult;4;0;24948421;323782211;1150252550
19.3.5.r8-grl;deafult;4;0;24819972;322691444;1160790791
17.ea.19-open;deafult;4;0;19141094;246917244;877807017
17.ea.6.lm-open;deafult;4;0;19153129;250045849;896474085
17.ea.2.pma-open;deafult;4;0;19055285;245645187;871435573
16-open;deafult;4;0;19156544;248435540;881002567
16.0.1-open;deafult;4;0;19156397;248161823;881802735
11.0.11-open;deafult;4;0;19150811;247184382;872349207
11.0.10-open;deafult;4;0;19846272;256725693;933652150
11.0.2-open;deafult;4;0;19861637;257302043;911326281
8.0.292-open;deafult;4;0;23772461;309019379;1101606372
8.0.282-open;deafult;4;0;23738494;309344443;1104715861
8.0.265-open;deafult;4;0;23763128;310129975;1104801737
21.0.0.0-mandrel;deafult;4;0;19864782;257840909;931648006
20.3.1.2-mandrel;deafult;4;0;20550341;266555406;939692540
11.0.11.9.1-ms;deafult;4;0;19186225;249519024;887316148
11.0.10.9-ms;deafult;4;0;19740680;255738873;909106926
16-sapmchn;deafult;4;0;19111454;245331109;896002222
16.0.1-sapmchn;deafult;4;0;19098586;245458404;885500418
15.0.2-sapmchn;deafult;4;0;20597506;266643473;951509650
11.0.11-sapmchn;deafult;4;0;18508696;238581789;852432083
11.0.10-sapmchn;deafult;4;0;20471843;264330741;945178428
11.0.9-trava;deafult;4;0;20597605;265034326;-261175123260
8.0.232-trava;deafult;4;0;23776838;308591651;1101696093
20.2.0.r11-grl; -XX:-UseJVMCICompiler;4;0;19821920;255497117;904296818
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;4;0;25041354;324955385;1152217204
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;4;0;17759101;228447849;831680915
15.0.1.j9-adpt; -XcompilationThreads1;4;0;17231632;221735372;793749921
15.0.1.j9-adpt; -XcompilationThreads3;4;0;17306051;221929728;804259782
15.0.1.j9-adpt; -XcompilationThreads7;4;0;17084356;221053574;785600345
15.0.1.j9-adpt; -Xjit:count=0;4;0;23276874;302394907;1106443213
15.0.1.j9-adpt; -Xjit:count=1;4;0;15604743;199197600;761276920
15.0.1.j9-adpt; -Xjit:count=10;4;0;16829252;216381840;808303350
15.0.1.j9-adpt; -Xjit:count=100;4;0;17864828;230310809;833340822
15.0.1.j9-adpt; -Xjit:optlevel=cold;4;0;23865612;312105985;1134723596
15.0.1.j9-adpt; -Xjit:optlevel=warm;4;0;16297570;208648548;745521101
15.0.1.j9-adpt; -Xjit:optlevel=hot;4;0;25599736;333680148;1194174861
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;4;0;25399404;330886596;1189857672
15.0.1.j9-adpt; -Xjit:optlevel=scorching;4;0;25410233;329480496;1173824021
15.0.1-open; -XX:-TieredCompilation;4;0;20634431;267415648;950188668
15.0.1-open; -XX:TieredStopAtLevel=0;4;0;371633857;4914570925;18371776820
15.0.1-open; -XX:TieredStopAtLevel=1;4;0;14989021;191970784;687002453
15.0.1-open; -XX:TieredStopAtLevel=2;4;0;25872660;334648990;1237184699
15.0.1-open; -XX:TieredStopAtLevel=3;4;0;38866987;507920817;1915465433
15.0.1-open; -XX:TieredStopAtLevel=4;4;0;20511025;264519221;956088983
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;4;0;20509820;264884402;943027615
20.2.0.r11-grl; -XX:+UseG1GC;4;0;25646219;332787407;1202893465
20.2.0.r11-grl; -XX:ParallelGCThreads=5;4;0;25143473;326507600;1168431578
20.2.0.r11-grl; -XX:ConcGCThreads=5;4;0;25197574;327591972;1165675482
20.2.0.r11-grl; -XX:ParallelGCThreads=1;4;0;25148081;326187921;1159588889
20.2.0.r11-grl; -XX:ConcGCThreads=1;4;0;25135564;329809308;1174239181
20.2.0.r11-grl; -XX:+DisableExplicitGC;4;0;25160137;327740872;1160331807
20.2.0.r11-grl; -XX:+UseParallelGC;4;0;25263437;328929222;1169452389
20.2.0.r11-grl; -XX:+UseParallelOldGC;4;0;25147431;326615251;1164210703
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;4;0;25209402;328044744;1197462510
15.0.1.j9-adpt; -Xgc:concurrentScavenge;4;0;17334648;223973885;798688935
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;4;0;17230986;222615581;796712621
15.0.1.j9-adpt; -Xgcpolicy:balanced;4;0;17254833;222923416;805209914
15.0.1.j9-adpt; -Xgcpolicy:gencon;4;0;17409917;224803007;799935147
15.0.1.j9-adpt; -Xgcpolicy:metronome;4;0;17844561;231013798;839734972
15.0.1.j9-adpt; -Xgcpolicy:nogc;4;0;18381884;236697212;853094374
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;4;0;17249464;224443763;822809601
15.0.1.j9-adpt; -Xgcpolicy:optthruput;4;0;17125301;221816401;798348421
15.0.1-open; -XX:+UseG1GC;4;0;20522836;265367837;944882896
15.0.1-open; -XX:ParallelGCThreads=5;4;0;20498529;264505666;943828455
15.0.1-open; -XX:ConcGCThreads=5;4;0;20428571;264669591;941179781
15.0.1-open; -XX:ParallelGCThreads=1;4;0;20563187;265398513;950309578
15.0.1-open; -XX:ConcGCThreads=1;4;0;20479245;265664381;938987586
15.0.1-open; -XX:+DisableExplicitGC;4;0;20450333;263364239;933598929
15.0.1-open; -XX:+UseParallelGC;4;0;20541679;264999229;957408804
15.0.1-open; -XX:+UseParallelOldGC;4;0;20560048;265994417;945980122
15.0.1-open; -XX:+UseSerialGC;4;0;20466269;263404478;942001556
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;4;0;21073368;274279413;976136355
16.0.0.j9-adpt;deafult;5;0;17047647;220975757;787010741
16.0.0.hs-adpt;deafult;5;0;19111082;245673202;880203985
11.0.11.j9-adpt;deafult;5;0;17282742;222298627;804334550
11.0.11.hs-adpt;deafult;5;0;19199062;249020214;885818227
11.0.10.j9-adpt;deafult;5;0;17253722;221669812;794108623
11.0.10.hs-adpt;deafult;5;0;20351318;264118912;939212134
8.0.292.j9-adpt;deafult;5;0;17238268;221555613;819738197
8.0.292.hs-adpt;deafult;5;0;23500499;305488368;1092604990
8.0.282.j9-adpt;deafult;5;0;17631471;228540047;834629638
8.0.282.hs-adpt;deafult;5;0;23827454;308478661;1100535941
11.0.9.4-albba;deafult;5;0;19711112;254866650;899809342
8.5.5-albba;deafult;5;0;23695025;306867771;1109805325
16.0.1.9.1-amzn;deafult;5;0;19164382;247929140;884283258
16.0.0.36.1-amzn;deafult;5;0;19039420;246244749;876798720
15.0.2.7.1-amzn;deafult;5;0;20516174;265345849;944717369
11.0.11.9.1-amzn;deafult;5;0;19015468;244461748;872041530
11.0.10.9.1-amzn;deafult;5;0;19838034;258661800;916462009
8.292.10.1-amzn;deafult;5;0;23732505;306558298;1119401858
8.282.08.1-amzn;deafult;5;0;23788083;309494628;1137087910
16.0.0-zulu;deafult;5;0;19256041;247661987;879006539
16.0.0.fx-zulu;deafult;5;0;19296969;249762066;892230687
15.0.2.fx-zulu;deafult;5;0;20551002;263882848;939081825
11.0.11-zulu;deafult;5;0;19197435;247129807;874994404
11.0.10-zulu;deafult;5;0;19854772;255345601;919210477
11.0.10.fx-zulu;deafult;5;0;20370933;263367301;936013901
8.0.292-zulu;deafult;5;0;23766678;309853260;1107151890
8.0.282-zulu;deafult;5;0;23728384;307514057;1099688590
8.0.282.fx-zulu;deafult;5;0;23819770;309120710;1112133993
7.0.302-zulu;deafult;5;0;23725086;308136752;1103780195
7.0.292-zulu;deafult;5;0;23917806;311142513;1119614015
6.0.119-zulu;deafult;5;0;19454862;252303518;904598393
16.0.1.fx-librca;deafult;5;0;19125999;245653463;876911879
16.0.1-librca;deafult;5;0;19112168;245847330;887346117
16.0.0.fx-librca;deafult;5;0;19095274;246500136;881068301
16.0.0-librca;deafult;5;0;19131723;246674418;874183614
11.0.11.fx-librca;deafult;5;0;19205920;245902182;881018497
11.0.11-librca;deafult;5;0;19155419;246661352;876905531
11.0.10.fx-librca;deafult;5;0;20606558;267271660;946735796
11.0.10-librca;deafult;5;0;20459958;263268385;939092628
8.0.292.fx-librca;deafult;5;0;23699697;308615045;1129615150
8.0.292-librca;deafult;5;0;23778794;308170381;1107057957
8.0.282.fx-librca;deafult;5;0;23708880;313530248;1128276652
8.0.282-librca;deafult;5;0;23779662;307842687;1098107419
21.1.0.r16-grl;deafult;5;0;24675565;320138714;1132772612
21.1.0.r11-grl;deafult;5;0;24748415;323415088;1147845022
21.1.0.r8-grl;deafult;5;0;24892050;323527664;1171576530
21.0.0.2.r11-grl;deafult;5;0;24857832;322651327;1142239813
21.0.0.2.r8-grl;deafult;5;0;24869034;322490417;1156564972
20.3.2.r11-grl;deafult;5;0;24689928;320150909;1138318742
20.3.2.r8-grl;deafult;5;0;24744660;321052278;1158715601
20.3.1.2.r11-grl;deafult;5;0;24893174;323552298;1146262447
20.3.1.2.r8-grl;deafult;5;0;24825186;321674636;1159119287
19.3.6.r11-grl;deafult;5;0;24876649;323042960;1159278038
19.3.6.r8-grl;deafult;5;0;24909602;322472409;1164527292
19.3.5.r11-grl;deafult;5;0;24987890;323417551;1150457442
19.3.5.r8-grl;deafult;5;0;24829576;322583364;1166249699
17.ea.19-open;deafult;5;0;19135541;248927665;886126698
17.ea.6.lm-open;deafult;5;0;19191765;247472819;882934263
17.ea.2.pma-open;deafult;5;0;19263698;250482803;894324309
16-open;deafult;5;0;19038905;245822316;874591755
16.0.1-open;deafult;5;0;19062092;247283986;885755301
11.0.11-open;deafult;5;0;19160911;247301243;904818423
11.0.10-open;deafult;5;0;19824197;255289557;912797284
11.0.2-open;deafult;5;0;20565936;268264845;966153411
8.0.292-open;deafult;5;0;23735704;308014261;1097910397
8.0.282-open;deafult;5;0;23755742;306595844;1093559945
8.0.265-open;deafult;5;0;23700354;307807145;1096762878
21.0.0.0-mandrel;deafult;5;0;19889330;255181999;914570475
20.3.1.2-mandrel;deafult;5;0;19820162;254665149;909489188
11.0.11.9.1-ms;deafult;5;0;19089864;246048051;878098400
11.0.10.9-ms;deafult;5;0;20633610;268371900;956559319
16-sapmchn;deafult;5;0;19024814;244975476;868335485
16.0.1-sapmchn;deafult;5;0;19064387;244622582;871765591
15.0.2-sapmchn;deafult;5;0;20533456;263673408;952818362
11.0.11-sapmchn;deafult;5;0;19126577;246415940;881028567
11.0.10-sapmchn;deafult;5;0;19853684;259680672;929151002
11.0.9-trava;deafult;5;0;20525092;263692915;936624617
8.0.232-trava;deafult;5;0;23681181;305666399;1092727549
20.2.0.r11-grl; -XX:-UseJVMCICompiler;5;0;20207156;262602116;960678571
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;5;0;25242062;327259763;1161550982
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;5;0;17769835;228258314;841920879
15.0.1.j9-adpt; -XcompilationThreads1;5;0;17361284;222591943;802507834
15.0.1.j9-adpt; -XcompilationThreads3;5;0;17209592;220888701;787983944
15.0.1.j9-adpt; -XcompilationThreads7;5;0;17241471;222940140;801307764
15.0.1.j9-adpt; -Xjit:count=0;5;0;23344711;301847290;1108734466
15.0.1.j9-adpt; -Xjit:count=1;5;0;15828578;202203560;774488374
15.0.1.j9-adpt; -Xjit:count=10;5;0;17054833;218875389;807979498
15.0.1.j9-adpt; -Xjit:count=100;5;0;18342363;237278764;858257385
15.0.1.j9-adpt; -Xjit:optlevel=cold;5;0;23983534;312218379;1129738868
15.0.1.j9-adpt; -Xjit:optlevel=warm;5;0;16301756;209765785;760735357
15.0.1.j9-adpt; -Xjit:optlevel=hot;5;0;25453378;329454028;1175997294
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;5;0;25426749;329271010;1180755095
15.0.1.j9-adpt; -Xjit:optlevel=scorching;5;0;25432813;329838226;1182875206
15.0.1-open; -XX:-TieredCompilation;5;0;20592903;265291581;948093398
15.0.1-open; -XX:TieredStopAtLevel=0;5;0;366806051;4849545100;18302401571
15.0.1-open; -XX:TieredStopAtLevel=1;5;0;14918278;191494646;707360310
15.0.1-open; -XX:TieredStopAtLevel=2;5;0;25704523;334252261;1245323046
15.0.1-open; -XX:TieredStopAtLevel=3;5;0;38594592;504068491;1901725600
15.0.1-open; -XX:TieredStopAtLevel=4;5;0;20522187;263702906;954469420
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;5;0;20673887;268622651;978748349
20.2.0.r11-grl; -XX:+UseG1GC;5;0;25132361;325670553;1162036514
20.2.0.r11-grl; -XX:ParallelGCThreads=5;5;0;25199855;326566429;1167165591
20.2.0.r11-grl; -XX:ConcGCThreads=5;5;0;25163218;324891201;1157783169
20.2.0.r11-grl; -XX:ParallelGCThreads=1;5;0;25146081;326246949;1165246956
20.2.0.r11-grl; -XX:ConcGCThreads=1;5;0;25030952;323463068;1153539039
20.2.0.r11-grl; -XX:+DisableExplicitGC;5;0;25112748;325079024;1160084615
20.2.0.r11-grl; -XX:+UseParallelGC;5;0;25127454;325938563;1163448803
20.2.0.r11-grl; -XX:+UseParallelOldGC;5;0;25108830;325278597;1154132788
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;5;0;25161800;326676313;1167806093
15.0.1.j9-adpt; -Xgc:concurrentScavenge;5;0;17249336;224976662;813144219
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;5;0;17204415;220746136;804279985
15.0.1.j9-adpt; -Xgcpolicy:balanced;5;0;19402961;249331798;900230483
15.0.1.j9-adpt; -Xgcpolicy:gencon;5;0;17182868;220635609;798661347
15.0.1.j9-adpt; -Xgcpolicy:metronome;5;0;17565219;228503297;827928117
15.0.1.j9-adpt; -Xgcpolicy:nogc;5;0;18382547;236906991;852647475
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;5;0;17189069;222030999;811174438
15.0.1.j9-adpt; -Xgcpolicy:optthruput;5;0;17553056;224954371;815053882
15.0.1-open; -XX:+UseG1GC;5;0;20519184;265933384;949906626
15.0.1-open; -XX:ParallelGCThreads=5;5;0;20638721;266337610;964049594
15.0.1-open; -XX:ConcGCThreads=5;5;0;20431342;264745294;938935402
15.0.1-open; -XX:ParallelGCThreads=1;5;0;20554873;266462030;951643683
15.0.1-open; -XX:ConcGCThreads=1;5;0;20459110;265292131;941306001
15.0.1-open; -XX:+DisableExplicitGC;5;0;20491794;264279853;942520353
15.0.1-open; -XX:+UseParallelGC;5;0;20422284;265142620;939820165
15.0.1-open; -XX:+UseParallelOldGC;5;0;20371589;262823124;932416924
15.0.1-open; -XX:+UseSerialGC;5;0;20183920;261997583;931711483
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;5;0;20958375;271585419;963942295
16.0.0.j9-adpt;deafult;6;0;17372696;224753481;818460856
16.0.0.hs-adpt;deafult;6;0;19173587;249794303;900235976
11.0.11.j9-adpt;deafult;6;0;17242521;220935427;799779690
11.0.11.hs-adpt;deafult;6;0;18440202;238659299;848974329
11.0.10.j9-adpt;deafult;6;0;16998837;219570025;782503002
11.0.10.hs-adpt;deafult;6;0;20373239;262911957;940902010
8.0.292.j9-adpt;deafult;6;0;17298468;221931611;791203175
8.0.292.hs-adpt;deafult;6;0;23393185;304462502;1086051602
8.0.282.j9-adpt;deafult;6;0;17473342;226602287;835505856
8.0.282.hs-adpt;deafult;6;0;23503361;304254728;1086747463
11.0.9.4-albba;deafult;6;0;20499842;265618910;957158865
8.5.5-albba;deafult;6;0;23779265;306831049;1090624283
16.0.1.9.1-amzn;deafult;6;0;19127853;246907391;885840322
16.0.0.36.1-amzn;deafult;6;0;19114372;244565834;874114401
15.0.2.7.1-amzn;deafult;6;0;20519320;264299529;941248689
11.0.11.9.1-amzn;deafult;6;0;18683470;239480297;854500803
11.0.10.9.1-amzn;deafult;6;0;20479233;263283624;941556183
8.292.10.1-amzn;deafult;6;0;23713831;307808643;1117251595
8.282.08.1-amzn;deafult;6;0;23750779;307785464;1116503245
16.0.0-zulu;deafult;6;0;19097540;245891180;876418044
16.0.0.fx-zulu;deafult;6;0;19107318;248355858;883839045
15.0.2.fx-zulu;deafult;6;0;20459715;262986270;937146161
11.0.11-zulu;deafult;6;0;18622259;237947207;865771099
11.0.10-zulu;deafult;6;0;20507637;264581217;952723757
11.0.10.fx-zulu;deafult;6;0;20443843;263637421;945578512
8.0.292-zulu;deafult;6;0;23869308;307840451;1101259876
8.0.282-zulu;deafult;6;0;23756453;306449606;1100478629
8.0.282.fx-zulu;deafult;6;0;23876267;306595844;1106629797
7.0.302-zulu;deafult;6;0;23801457;307012156;1104984904
7.0.292-zulu;deafult;6;0;23901197;308697267;1105441445
6.0.119-zulu;deafult;6;0;19485824;250796636;911444322
16.0.1.fx-librca;deafult;6;0;19273814;246317667;881703554
16.0.1-librca;deafult;6;0;18949493;244054584;877172314
16.0.0.fx-librca;deafult;6;0;19171690;246479618;886214589
16.0.0-librca;deafult;6;0;19187573;246842474;886181142
11.0.11.fx-librca;deafult;6;0;19156021;246377155;885874014
11.0.11-librca;deafult;6;0;19204720;248692963;895136015
11.0.10.fx-librca;deafult;6;0;20506998;265425425;942270842
11.0.10-librca;deafult;6;0;20534702;264431919;945607260
8.0.292.fx-librca;deafult;6;0;23821106;307415190;1117273141
8.0.292-librca;deafult;6;0;23713862;307788968;1113386188
8.0.282.fx-librca;deafult;6;0;23816300;307492807;1130096838
8.0.282-librca;deafult;6;0;23724623;308114644;1114556900
21.1.0.r16-grl;deafult;6;0;24872467;323171786;1171760855
21.1.0.r11-grl;deafult;6;0;24912378;324575991;-260996857299
21.1.0.r8-grl;deafult;6;0;24889397;322169729;1173556138
21.0.0.2.r11-grl;deafult;6;0;24798841;321026956;1136000816
21.0.0.2.r8-grl;deafult;6;0;24832318;320538458;1169215452
20.3.2.r11-grl;deafult;6;0;24816234;320657492;1136894794
20.3.2.r8-grl;deafult;6;0;24933551;322333072;1169945064
20.3.1.2.r11-grl;deafult;6;0;24802719;321816437;1146185054
20.3.1.2.r8-grl;deafult;6;0;24756988;321125641;1171387198
19.3.6.r11-grl;deafult;6;0;24987716;323125244;1143204532
19.3.6.r8-grl;deafult;6;0;24939976;322185518;1159674765
19.3.5.r11-grl;deafult;6;0;24795828;322818892;1150461471
19.3.5.r8-grl;deafult;6;0;24942302;323046220;1171183952
17.ea.19-open;deafult;6;0;19148696;246888558;886545888
17.ea.6.lm-open;deafult;6;0;19247859;248525458;884630548
17.ea.2.pma-open;deafult;6;0;19212315;249758103;895169339
16-open;deafult;6;0;19133035;246385478;896381372
16.0.1-open;deafult;6;0;19250912;246773500;888662642
11.0.11-open;deafult;6;0;19199092;247021392;884283563
11.0.10-open;deafult;6;0;19806327;254280814;913771403
11.0.2-open;deafult;6;0;19931137;257672884;922440143
8.0.292-open;deafult;6;0;23693142;307029170;1108857451
8.0.282-open;deafult;6;0;23843204;308116526;1096916077
8.0.265-open;deafult;6;0;23628031;307679694;1103584333
21.0.0.0-mandrel;deafult;6;0;19823976;256139626;912762190
20.3.1.2-mandrel;deafult;6;0;20586668;265242024;956597161
11.0.11.9.1-ms;deafult;6;0;19083394;245697698;876201859
11.0.10.9-ms;deafult;6;0;20455153;268101548;957372549
16-sapmchn;deafult;6;0;19122815;247182792;884912103
16.0.1-sapmchn;deafult;6;0;19143212;247111018;883369504
15.0.2-sapmchn;deafult;6;0;20689179;267845442;952416874
11.0.11-sapmchn;deafult;6;0;19149275;247401535;877313855
11.0.10-sapmchn;deafult;6;0;20529080;269729483;953989318
11.0.9-trava;deafult;6;0;19765605;256296054;907729487
8.0.232-trava;deafult;6;0;23898783;309512942;1127025008
20.2.0.r11-grl; -XX:-UseJVMCICompiler;6;0;19899275;255880979;911216722
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;6;0;25286535;328427046;1172011099
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;6;0;17807947;228164080;837490349
15.0.1.j9-adpt; -XcompilationThreads1;6;0;17348933;222443793;795481911
15.0.1.j9-adpt; -XcompilationThreads3;6;0;18460776;237822113;861582389
15.0.1.j9-adpt; -XcompilationThreads7;6;0;17214676;221310399;795823096
15.0.1.j9-adpt; -Xjit:count=0;6;0;21167942;273333765;1018850297
15.0.1.j9-adpt; -Xjit:count=1;6;0;15612088;199158616;752935695
15.0.1.j9-adpt; -Xjit:count=10;6;0;16757211;215949968;786659118
15.0.1.j9-adpt; -Xjit:count=100;6;0;17728585;227204679;816875472
15.0.1.j9-adpt; -Xjit:optlevel=cold;6;0;23877189;310033217;1114507523
15.0.1.j9-adpt; -Xjit:optlevel=warm;6;0;16277810;207691808;757552749
15.0.1.j9-adpt; -Xjit:optlevel=hot;6;0;25430924;329159335;1175473065
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;6;0;25482770;332929406;1193629208
15.0.1.j9-adpt; -Xjit:optlevel=scorching;6;0;25659528;333445263;1213975651
15.0.1-open; -XX:-TieredCompilation;6;0;20539946;266253997;947445268
15.0.1-open; -XX:TieredStopAtLevel=0;6;0;366218936;4842597217;18249954928
15.0.1-open; -XX:TieredStopAtLevel=1;6;0;15041055;191472616;699893411
15.0.1-open; -XX:TieredStopAtLevel=2;6;0;25802488;334792993;1245257859
15.0.1-open; -XX:TieredStopAtLevel=3;6;0;38421358;505164186;1896680020
15.0.1-open; -XX:TieredStopAtLevel=4;6;0;20706639;266929966;978718563
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;6;0;20530841;265296890;942623502
20.2.0.r11-grl; -XX:+UseG1GC;6;0;25162368;326225345;1160476156
20.2.0.r11-grl; -XX:ParallelGCThreads=5;6;0;25194459;327243912;1161392840
20.2.0.r11-grl; -XX:ConcGCThreads=5;6;0;25102056;-65386678903;1153323769
20.2.0.r11-grl; -XX:ParallelGCThreads=1;6;0;25227748;327041692;1149400256
20.2.0.r11-grl; -XX:ConcGCThreads=1;6;0;25262048;328478163;1152631144
20.2.0.r11-grl; -XX:+DisableExplicitGC;6;0;25309292;330067053;1175296308
20.2.0.r11-grl; -XX:+UseParallelGC;6;0;25103100;325219707;1159229515
20.2.0.r11-grl; -XX:+UseParallelOldGC;6;0;25219434;331701552;1185882890
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;6;0;25045786;325013708;1159115868
15.0.1.j9-adpt; -Xgc:concurrentScavenge;6;0;17311355;226214233;810018008
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;6;0;17214863;222471852;794118084
15.0.1.j9-adpt; -Xgcpolicy:balanced;6;0;17284893;224665658;810798522
15.0.1.j9-adpt; -Xgcpolicy:gencon;6;0;17205697;221754543;798427765
15.0.1.j9-adpt; -Xgcpolicy:metronome;6;0;17862566;-65480963700;839873339
15.0.1.j9-adpt; -Xgcpolicy:nogc;6;0;17238736;220944883;811987118
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;6;0;17293839;222607166;810589600
15.0.1.j9-adpt; -Xgcpolicy:optthruput;6;0;17509633;224247433;816079575
15.0.1-open; -XX:+UseG1GC;6;0;20484185;264630897;950653999
15.0.1-open; -XX:ParallelGCThreads=5;6;0;20452404;264618488;936695843
15.0.1-open; -XX:ConcGCThreads=5;6;0;20565104;264317216;940484226
15.0.1-open; -XX:ParallelGCThreads=1;6;0;20489623;265236378;941216706
15.0.1-open; -XX:ConcGCThreads=1;6;0;20487182;264290409;940113621
15.0.1-open; -XX:+DisableExplicitGC;6;0;20553082;265075973;948029066
15.0.1-open; -XX:+UseParallelGC;6;0;20619223;264838854;944214868
15.0.1-open; -XX:+UseParallelOldGC;6;0;20635839;264927149;947815078
15.0.1-open; -XX:+UseSerialGC;6;0;20439286;264315380;942941799
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;6;0;21119273;273145912;977334290
16.0.0.j9-adpt;deafult;7;0;17314125;221237633;791898852
16.0.0.hs-adpt;deafult;7;0;19015603;244618298;873097619
11.0.11.j9-adpt;deafult;7;0;17247325;220174880;795321573
