jvm;options;iteration;exitcode;duration;DRAM;CPU
15.0.1.j9-adpt; -XcompilationThreads1;3;0;17083183;219663125;789487176
15.0.1.j9-adpt; -XcompilationThreads3;3;0;17066984;219380932;792040026
15.0.1.j9-adpt; -XcompilationThreads7;3;0;17219408;221299216;805399549
15.0.1.j9-adpt; -Xjit:count=0;3;0;23269962;301637910;1109237761
15.0.1.j9-adpt; -Xjit:count=1;3;0;15469794;198157216;733882216
15.0.1.j9-adpt; -Xjit:count=10;3;0;16775867;220782106;806280407
15.0.1.j9-adpt; -Xjit:count=100;3;0;17668785;226457028;823429654
15.0.1.j9-adpt; -Xjit:optlevel=cold;3;0;23737185;308752378;1114324600
15.0.1.j9-adpt; -Xjit:optlevel=warm;3;0;16116858;206185646;745059372
15.0.1.j9-adpt; -Xjit:optlevel=hot;3;0;25426172;327558772;1167850525
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;3;0;25199221;326890069;1166403509
15.0.1.j9-adpt; -Xjit:optlevel=scorching;3;0;25215163;326116149;1170338129
15.0.1-open; -XX:-TieredCompilation;3;0;20399357;263444795;936195906
15.0.1-open; -XX:TieredStopAtLevel=1;3;0;15014525;192210274;700376991
15.0.1-open; -XX:TieredStopAtLevel=2;3;0;25889209;336132569;1245493515
15.0.1-open; -XX:TieredStopAtLevel=3;3;0;38435695;501456797;1884200133
15.0.1-open; -XX:TieredStopAtLevel=4;3;0;20503164;264826093;941335602
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;3;0;20493543;266414723;953301576
20.2.0.r11-grl; -XX:+UseG1GC;3;0;25059349;323791040;1158517177
20.2.0.r11-grl; -XX:ParallelGCThreads=5;3;0;25254632;328235277;1163070265
20.2.0.r11-grl; -XX:ConcGCThreads=5;3;0;25158470;326991402;1158746973
20.2.0.r11-grl; -XX:ParallelGCThreads=1;3;0;24921788;324828898;1157471097
20.2.0.r11-grl; -XX:ConcGCThreads=1;3;0;25107387;325798322;1146829523
20.2.0.r11-grl; -XX:+DisableExplicitGC;3;0;25210702;327993965;1165061654
20.2.0.r11-grl; -XX:+UseParallelGC;3;0;24966609;324865360;1154741001
20.2.0.r11-grl; -XX:+UseParallelOldGC;3;0;24982330;324901514;1147669548
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;3;0;25004647;326505320;1164451060
15.0.1.j9-adpt; -Xgc:concurrentScavenge;3;0;17207233;222179379;792079454
